PRODUCT_NAME,BARCODE_NUMBER,MRP_PRICE,PRODUCT_IMAGE_LINK
"Swastiks Gulab Jamin Ready Mix, 175g (Buy 1 Get 1)",8904103010022,123.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/s/w/swastiks.jpg
"Amul Cheese Slices, 200g (10x20g)",8901262020015,118.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262020046_1.jpg
"Amul Butter, 100g",8901262010016,47.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262010016.jpg
"Amul Butter, 500g",8901262010023,230.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262010023.jpg
"Amul Cheese Block, 500g",8901262020381,242.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262020381.jpg
"Amul Dark Compound, 500g",8901262071819,90.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262071819.jpg
"Amul White Compound WCO-20, 500g",8901262071833,105.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262071833.jpg
"Maggi Masala & Magic, 6g",,4.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/m/a/maggi.jpg
"Act II Classic Salted Instant Popcorn, 41g",8901512540102,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901512540102.jpg
"Act II Chilli Surprise Instant Popcorn, 41g",8901512540409,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901512540409.jpg
"Knorr Mast Masala Soupy Noodles, 75g",8901030656613,14.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901030656613.jpg
"Amul Cheese Slices, 100g (5x20g)",8901262020046,70.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262020046.jpg
"Amul Cheese Easy Open Chiplet, 200g (8x25g)",8901262020015,108.30,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/a/m/amul-cheese-easy-open-chiplet-200g.jpg
"Amul Happy Treats French Fries, 425g",8901262178808,65.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178808.jpg
"Amul Happy Treats French Fries, 750g",8901262178815,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178815.jpg
"Amul Malai Paneer Diced, 200g",8901262180016,72.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262180016_1.jpg
"Maggi Pazzta Masla Penne, 65g",8901058847505,23.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058847505.jpg
"Maggi 2 Minutes Noodles Masala, 420g",8901058851328,65.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058851328.jpg
"Maggi 2 Minutes Noodles Masala, 560g",8901058851335,89.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058851328_1.jpg
"Maggi 2 Minutes Noodles Masala, 140g",8901058851304,23.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058851304.jpg
"Maggi 2 Minutes Special Masala Noodles, 70g",8901058860726,14.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058860726.jpg
"Maggi 2 Minutes Noodles Masala, 280g",8901058851311,46.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058851311.jpg
Gits Jalebi Dessert Mix 100 g With Free Easy Maker Bottle,8901155105225,46.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155105225.jpg
Gits Shahi Gulab Jamun Desset Mix 150 gm.,8901155130210,85.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155130210.jpg
Gits China Grass Bombay Halwa 80 gm.,8901155126114,42.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155126114.jpg
Gits Kesar Kulfi Dessert Mix 100 gm.,8901155114111,80.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155114111.jpg
Gits Vermicelli Kheer Dessert Mix 100 gm.,8901155113114,42.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155113114.jpg
Gits Sambar Breakfast Mix 100 gm.,8901155108110,44.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155108110.jpg
Gits Rice Idli Breakfast Mix 500 gm.,8901155102323,72.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155102323.jpg
Gits khichadi Meal Mix 250 gm.,8901155137226,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155137226.jpg
Gits Dahi Vada Snack Mix 200 gm.,8901155115217,85.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155115217.jpg
Gits Dosa Breakfast 200 gm.,8901155103214,51.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155103214.jpg
Gits Medu Vada Breakfast Mix 200 gm.,8901155104211,60.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155104211.jpg
Gits Rava Idli Breakfast Mix 200 gm.,8901155109216,51.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155109216.jpg
Gits Handvo Snack Mix 200 gm.,8901155124219,44.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155124318.jpg
Gits Dhoka Snack Mix 200 gm.,8901155128217,41.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155128217.jpg
Gits Khatta Dhokla Snack Mix 200 gm.,8901155106215,46.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155106215.jpg
Gits Uttapam Breakfast Mix 200 gm.,8901155118218,40.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155118218.jpg
"Top Ramen Curry Veg Noodles, 70g",8901014003174,19.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901014003174.jpg
"Top Ramen Yummy Noodles, Masala, 280g",8901014002047,40.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901014002047.jpg
"Maggi Pazzta Instant Pasta Cheese Macaroni, 70g",8901058891096,23.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058891096.jpg
"Maggi Masala Veg Atta Noodles, 280g",8901058866711,82.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058866711.jpg
"Maggi Masala Veg Atta Noodles, 72.5g",8901058866698,21.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058866698.jpg
"Sunfeast Yippee Mood Masala Noodles 4 in One Pack, 280g",8901725181543,55.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725181543.jpg
"Yippee Magic Masala Noodles, 70g",8901725181499,11.70,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725181499.jpg
"Yippee Mood Masala Noodles, 70g",8901725181598,14.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901725181598.jpg
Fresh Sweet Bread Big Size Approx 450 gm,,45.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/b/r/bread.png
Sri Kameswari Milk Junnu Powder 100 g,8381012118016,54.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto_child/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
Maggi Fusian Hong Kong Noodles Spicy Garlic Noodles 73 g,8901058864090,19.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058864090.jpg
"Amul Happy Treats French Fries, 200g",8901262178792,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178792_2.jpg
"Amul Pizza Cheese Mozzarella, 200g",8901262020206,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262020206.jpg
"Amul Pizza Cheese Mozzarella, 1kg",8901262020145,418.07,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262020145.jpg
"Amul Shrikhanad Elachi, 200g",8901262040099,43.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262040099.jpg
"Mc Cain Aloo Tikki, 400g ( Approx. 9 Pics)",8906000610336,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906000610336_1.jpg
"Mc Cain Veggie Fingers,  400g (Approx 14 Pics)",8906000610923,119.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906000610923.jpg
"Mc Cains Chilli Garlic Potato Bites, 420g",,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906000610084.jpg
"Mc Cains Crazy Fries With Masala Mix, 400g",8906000610015,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/2/_/2_7_2.jpg
"Frozen Kings Coctail Corn Somasas, 200g",8908003723181,94.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8908003723181_1.jpg
"Mc Cains Smiles, 415g",8906000610077,114.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8906000610336_2.jpg
"Frozen Kings Corn Spring Rolls, 240g",8908003723198,98.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8908003723198.jpg
"Frozen Kings Frozen Green Peas, 500g",8908003723044,100.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8908003723044.jpg
"Frozen Kings American Sweet Corn, 500g",8908003723013,69.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8908003723013.jpg
"Amul Choco Chips Ice Cream, 1L/540g",8901262172493,200.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/c/h/choco-chips.jpg
"Amul Vanilla Magic, 1L/540g",8901262173490,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/v/a/vanilla_magic.jpg
"Amul ButterScotch Bliss, 1L/540g",8901262173506,190.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/b/u/butter-scotch_1.jpg
"Amul Tri Cone Butter Scotch, 120ml",8901262177122,25.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262177122.jpg
"Amul Tri Cone Choco Crunch, 120ml",8901262177139,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/c/h/choco.jpg
"Amul Tri Cone Two In One, 120ml",8901262178655,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178655.jpg
"Amul Butterscotch Bliss, 125ml",8901262175821,25.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262175821.jpg
"Amul Cookies N Cream, 100ml",8901262177986,25.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/d/o/download_2.jpg
"Amul Choco Chips, 100ml",8901262170147,25.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262170147.jpg
"Amul Sundae GUDBUD, 125ml",8901262174404,35.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262174404.jpg
"Amul Sundae Chocolate, 125ml",8901262177436,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262177436.jpg
"Amul Punjabi kulfi Mawa Elachi Ice Cream, 60 ml",8901262176552,20.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262176552.jpg
"Amul Butterscotch Bliss Ice Cream, 100ml",8901262170093,20.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/1/5/1578160876_butterscotch-bliss-100ml.jpg
"Amul Vanilla Royale Ice Cream, 65ml",8901262175579,10.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262175579.jpg
"Amul Green Pista Ice Creme, 65ml",8901262175593,10.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/g/e/geen-pist.jpg
"Wai Wai X Press Jain Masala Noodles, 60g",8906013030695,9.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/w/a/waiwai.jpg
"Amul Choco Pop Ice Cream, 108ml 5/-",8901262176644,5.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262176644.jpg
"Amul Ice Lickz, Orange Flavour Stick Ice Cream, 50ml",8901262176569,5.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262176569.jpg
"Amul Vanilla Royale Ice Cream, 30ml (5/-)",8901262175531,5.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/d/o/download_3.jpg
"Amul Ice Cream Sandwich Vanilla, 80ml",8901262178259,20.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178259.jpg
"Amul Tri Cone Butter Scotch Ice Cream, 50ml",8901262177153,15.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262177153.jpg
"Amul Pista Malai Kulfi Ice Cream,60ml",8901262176446,20.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/k/u/kulfi-pista-malai.jpg
"Amul Fundoo Chakri Ice Cream, 60ml",8901262178563,10.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178563.jpg
"Amul Fundoo Vanilla Royale Ball Ice Cream,100ml",,15.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/b/a/ball-1.jpg
"Amul Cassatta Ice Cream, 150ml",8901262177191,50.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/c/a/cassatta.jpg
"Amul Frostik Ice Cream, 70ml",8901262177016,30.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262177016.jpg
"Amul Rejoice Festive Pack, Rasogolla & Gulabjamun Each 500g",8901262050098,189.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262050098.jpg
"Amul Rajbhog Ice Cream, 1lt Tub",8901262173599,250.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/r/a/rajbhog.jpg
"Amul Strawberry Magic Sundae Ice Cream, 1lt Tub",8901262178082,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178082.jpg
"Amul Chocolate Brownie Ice Cream, 1lt Tub",8901262172448,200.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262172448.jpg
"Amul Chocolate Magic Sundae, 1lt Tub",8901262178075,190.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262178075.jpg
"Amul Moroccan Dry Fruit Ice Cream, 1lt Tub",8901262173421,235.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262173421.jpg
"Amul Fruit & Nut Fantasy Ice Cream, 1lt Tub",8901262173421,200.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901262173421_1.jpg
Saffola Masala Oats Peppy Tomato,8901088068741,14.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901088068741.jpg
Saffola Masala Oats Masala & Coriander,8901088068789,14.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901088068789.jpg
Saffola Masala Oats Veggie Twist,8901088068758,14.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901088068758.jpg
"Sundrop Nutrify Honey Roasted Oats, 250g",8901512915603,135.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/n/u/nutrify_1.jpg
"Chef's Basket Durum Wheat PENNE Pasta, 500g (buy 1 get 1)",8906057021833,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/p/e/penne_pasta.jpg
"Chef's Basket Durum Wheat Fusili Pasta, 500g (Buy 1 Get 1)",8906057021840,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/f/u/fusili_pasta.jpg
"Chef's Basket Durum Wheat ELBOW Pasta, 500g (Buy 1 Get 1)",8901808006619,160.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/e/l/elbow_pasta.jpg
"GIts Ready Meals VEG PULAO, 265g",8901155443310,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155443310.jpg
"Gits Ready Meals Masala Rice, 265g",8901155442313,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155442313.jpg
"Gits Ready Meals VEG Biryani, 265g",8901155414310,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155414310.jpg
"Gits Ready Meals Aloo Raswala , 300g",8901155428317,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/5/8/58901155428317.jpg
"Gits Ready Meals SUJI Halwa, 300g",8901155418318,97.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155418318.jpg
"Gits Ready Meals Pau Bhaji, 300g",8901155406315,93.50,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155406315.jpg
"Gits Ready Meals Matar Paneer, 265g",8901155426313,97.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155426313_1.jpg
"Gits Ready Meals Paneer Tikka Masala, 285g",8901155413313,114.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155413313_1.jpg
"Gits Ready Meals Dal Tadka, 300g",8901155401310,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155401310.jpg
"Gits Ready Meals Punjabi Chhole, 300g",8901155422315,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155422315.jpg
"Gits Ready Meals Dal Palak, 300g",8901155445314,84.16,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155445314.jpg
"Gits Ready Meals Methi Matar, 300g",8901155420311,114.75,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155420311_1.jpg
"GIts Ready Meals Dal Makhani, 300g",8901155402317,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155402317.jpg
"GIts Ready Meals Chana Masala, 300g",8901155411319,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155411319_1.jpg
"GIts Ready Meals Rajma Masala, 300g",8901155427310,84.15,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901155427310.jpg
"Maggi Yummy Capsica, 60g",8901058868753,14.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058868753.jpg
"Maggi Chatpata Tomato, 60g",8901058868739,14.25,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/8/9/8901058868739_1.jpg
